title,date
할말을 잃었다 ㅋㅋㅋㅋㅋㅋㅋㅋ,2022.01.25 10:47
이번에는 배당 제한 백퍼일듯,2022.01.25 10:38
"""수익보단 사회적 가치""…윤종원의 '평생 지점' 실험",2022.01.25 10:14
Ibk증권 15만주 폭탄 ㅋㅋ,2022.01.25 10:08
여기는 행장이 문제라던데,2022.01.25 09:52
기업은행 만원 깨지면 3년 보고 가면 된다,2022.01.25 09:46
은행장이 좌파니까 주식이 떨어지는거 첨보네,2022.01.25 09:40
만원도 깨질것같네,2022.01.25 09:36
오늘 만원밑으로 갈수도....,2022.01.25 09:19
오래 살면서 기업은행 같은 종목은 첨본다,2022.01.25 09:16
기은아,2022.01.25 09:04
구정전   7천언     간다 ,2022.01.24 21:45
"역시 절반만 운전해야 물도타고, 기다렸다 님도보고, 뽕도따지.",2022.01.24 21:10
러시아  -8.5%,2022.01.24 20:46
윤종원행장!,2022.01.24 20:11
10000원 기다림의 미학,2022.01.24 13:58
배당시즌되닌깐 금감원에서 또 공산당짓거리,2022.01.24 13:54
ㅋㅋㅋ,2022.01.24 12:51
이번에 쫙빠지면,2022.01.24 10:41
프로그램 매도물량 계속나옵니다. 급하게 절대로 매수하지 마세요.,2022.01.24 09:47
"파월의장 미국 3월 금리인상 선언할 듯, 은행업종은 2022년 기점으로 꾸준히 상승합니다.",2022.01.24 09:25
"2022년 전세계 기준금리 계속 올림, 한국은행도 계속 올립니다. 은행업종이 대세이고 주도업종 맞습니다.",2022.01.24 08:55
2022년도 은행업종 주도주입니다.,2022.01.24 00:56
기업은행은 해당없음,2022.01.23 23:09
금감원 미쳤네,2022.01.23 22:51
난 배당금 관심없음. 시세차익 더 좋아요.,2022.01.24 00:44
은행대출 급증!!,2022.01.23 16:25
윤종원행장!,2022.01.23 11:46
시바 아파트값 올라서 팔아도 재미없네,2022.01.21 22:40
고드름,2022.01.21 15:38
윤종원 행장,2022.01.21 15:34
생각들좀 해봐라,2022.01.21 14:04
차등배당할때나 700~800원이지..,2022.01.21 13:47
형님들 저는 소액주주지만,2022.01.21 12:41
오늘 종가?,2022.01.21 12:28
"작년 고점 11,600원, 올해 12,000원에서 15,000원까지 저는 보고 있습니다.",2022.01.21 11:33
"작년 고점 11,600원, 올해 12,000원에서 15,000원까지 저는 보고 있습니다.",2022.01.22 09:28
ㅋㅋㅋ,2022.01.21 11:23
왕창 매수는 하지 마시고요. 조금씩 모아가세요.,2022.01.21 11:11
왜쳐오르누,2022.01.21 10:52
외인들이 미친듯이 사고 있네요?,2022.01.21 10:18
배당금 도대체 언제 알려주냐?,2022.01.21 09:51
기업은행 평가 청산가치 3만원 넘는데 -50% 후려쳐도,2022.01.21 09:51
오빠 심장 약하다. 천천히 가자..,2022.01.21 09:41
우리금융 약거품+기업은행 저평가,2022.01.21 09:36
"1월 일본금리인상, 4월 , 5월 한국금리인상, 3월 미국금리인상 2022년 은행업종 대세이다.",2022.01.21 09:14
미국 1월달에 금리인상?,2022.01.21 08:59
2022년 은행업종 대세이다. 진득하게 모아가라.,2022.01.21 08:55
우리나라 4월 또는 5월에 또 금리인상 한다.,2022.01.21 08:42
은행주 2022년 주도업종이다. 긴 상승의 시작이다.,2022.01.21 08:30
기업은행 한마디로 정부에다 뇌물 갖다 바치는 은행,2022.01.21 08:22
윤종원행ㅡㄴㅍ묵인댓가링장 월주총물러난다. 자회사비ㅣ리은ㅍ묵인댓가청와대민원빗발쳐,2022.01.21 05:01
유증 기정사실화...,2022.01.20 23:34
이놈의 정체 허위사실,2022.01.21 08:10
문재인 꿀단지 그만하자~,2022.01.20 21:42
공매도 안때렸는데?,2022.01.20 20:46
근데 유증을 5번이나 했는데 주가가 잘갔네?,2022.01.20 20:44
못올려,2022.01.20 20:21
오늘 시외 2억 매수,2022.01.20 17:30
모건스탠리 탑픽이 하나금융 다음에 기은인데,2022.01.20 16:17
시외에 누가 8만주나 던져놨냐?,2022.01.20 16:15
근대 심하긴하네 ㅋㅋ,2022.01.20 14:56
미쓰요,2022.01.20 14:41
우리에 적은?,2022.01.20 14:27
ㅋㅋㅋ,2022.01.20 14:27
"유증 또 하나보네..,.",2022.01.20 14:04
은행중 최고 씹스캠,2022.01.20 13:52
IBK에서   파네,2022.01.20 13:50
카카오 뱅크가 오르면,2022.01.20 13:28
꼬라지가,2022.01.20 13:06
낙하산출신 은행장교체  청와대 청원,2022.01.20 12:55
기업은행 청산절차 를받자 기업은행소액주주대동단결,2022.01.20 12:45
기업은행 부실채권 비율이 올라 갈듯,2022.01.20 12:40
기업은행 ,2022.01.20 12:35
은행장아~,2022.01.20 12:14
자사주 사질 못할망정..ㅋㅋ IBK증권 어제부터 엄청 파네..,2022.01.20 10:44
은행주,2022.01.20 09:58
은행주,2022.01.20 10:02
■ 민주당 놈들을 빨갱이 놈들이라 부르는 이유,2022.01.20 08:41
주주에대한 의무는 잊었는가?,2022.01.20 07:38
주주에대한 의무는 잊었는가?,2022.01.20 07:40
훌륭한지도자 한명이면 세계를 바꾼다,2022.01.20 07:32
한잔먹고  담배한대피면서  갑자기,2022.01.20 00:05
주가 발목은 누가 잡는겨?,2022.01.19 19:00
요즘엔버텨만줘도 땡큐,2022.01.19 16:44
이상하네?,2022.01.19 16:08
은행장을 조져야!,2022.01.19 15:56
이주식 답이 없다 .,2022.01.19 15:27
기관 외국인이 사는데 개인이 혼자 팔고 있다고?,2022.01.19 14:53
차등배당 없앤 유상증자의 신-윤종원,2022.01.19 14:36
예상 시나리오,2022.01.19 14:24
하나금융 3% 상승중,2022.01.19 13:14
1등 기업인듯,2022.01.19 12:36
기업은행 힘내자,2022.01.19 12:34
☆당신의 관심과 도움이 필요합니다.☆,2022.01.19 12:12
우리금융지주에서 왔습니다.,2022.01.19 12:06
